momento,eolica,fotovoltaica,biocombustible,hidraulica,cubrimientoDem
03/06/2020 06:30,512.48,0.0,111.59,135.74,5.26
03/06/2020 06:30,512.48,0.0,111.59,135.74,5.26
03/06/2020 06:35,517.98,0.0,111.59,135.74,5.26
03/06/2020 06:35,517.98,0.0,111.59,135.74,5.26
03/06/2020 06:40,524.59,0.0,109.9,135.74,5.26
03/06/2020 06:40,524.59,0.0,109.9,135.74,5.26
03/06/2020 06:45,525.21,0.0,109.9,135.74,5.22
03/06/2020 06:45,525.21,0.0,109.9,135.74,5.22
03/06/2020 06:50,527.1,0.0,109.9,135.74,5.19
03/06/2020 06:50,527.1,0.0,109.9,135.74,5.19
03/06/2020 06:55,523.73,0.0,109.9,134.55,5.17
03/06/2020 06:55,523.73,0.0,109.9,134.55,5.17
03/06/2020 07:00,533.46,0.0,109.88,134.55,5.25
03/06/2020 07:00,533.46,0.0,109.88,134.55,5.25
03/06/2020 07:05,535.92,0.0,109.88,135.61,5.2
03/06/2020 07:05,535.92,0.0,109.88,135.61,5.2
03/06/2020 07:10,543.35,0.0,109.88,135.61,5.23
03/06/2020 07:10,543.35,0.0,109.88,135.61,5.23
03/06/2020 07:15,540.12,0.0,109.88,135.61,5.13
03/06/2020 07:15,540.12,0.0,109.88,135.61,5.13
03/06/2020 07:20,547.12,0.0,109.88,134.46,5.16
03/06/2020 07:20,547.12,0.0,109.88,134.46,5.16
03/06/2020 07:25,571.98,0.0,109.88,135.47,5.28
03/06/2020 07:25,571.98,0.0,109.88,135.47,5.28
03/06/2020 07:30,588.27,0.0,108.88,135.47,5.33
03/06/2020 07:30,588.27,0.0,108.88,135.47,5.33
03/06/2020 07:35,583.5,0.0,108.88,135.47,5.27
03/06/2020 07:35,583.5,0.0,108.88,135.47,5.27
03/06/2020 07:40,604.01,0.0,108.92,135.47,5.37
03/06/2020 07:40,604.01,0.0,108.92,135.47,5.37
03/06/2020 07:45,615.3,0.0,110.32,135.47,5.46
03/06/2020 07:45,615.3,0.0,110.32,135.47,5.46
03/06/2020 07:50,648.33,0.0,109.04,135.47,5.71
03/06/2020 07:50,648.33,0.0,109.04,135.47,5.71
03/06/2020 07:55,691.68,0.0,109.04,135.47,6.0
03/06/2020 07:55,691.68,0.0,109.04,135.47,6.0
03/06/2020 08:00,708.95,0.0,110.08,135.47,6.1
03/06/2020 08:00,708.95,0.0,110.08,135.47,6.1
03/06/2020 08:05,715.39,0.0,109.08,135.47,6.08
03/06/2020 08:05,715.39,0.0,109.08,135.47,6.08
03/06/2020 08:10,715.68,0.0,109.08,135.47,6.05
03/06/2020 08:10,715.68,0.0,109.08,135.47,6.05
03/06/2020 08:15,721.87,0.0,107.91,135.47,6.03
03/06/2020 08:15,721.87,0.0,107.91,135.47,6.03
03/06/2020 08:20,716.45,0.0,107.91,135.47,5.99
03/06/2020 08:20,716.45,0.0,107.91,135.47,5.99
03/06/2020 08:25,721.44,0.39,109.18,135.47,5.97
03/06/2020 08:25,721.44,0.39,109.18,135.47,5.97
03/06/2020 08:30,697.67,1.63,108.23,135.47,5.79
03/06/2020 08:30,697.67,1.63,108.23,135.47,5.79
03/06/2020 08:35,721.7,4.13,102.34,135.47,5.88
03/06/2020 08:35,721.7,4.13,102.34,135.47,5.88
03/06/2020 08:40,712.52,6.49,106.79,135.47,5.85
03/06/2020 08:40,712.52,6.49,106.79,135.47,5.85
03/06/2020 08:45,724.06,10.94,109.35,135.47,5.91
03/06/2020 08:45,724.06,10.94,109.35,135.47,5.91
03/06/2020 08:50,735.88,20.1,108.11,135.47,6.01
03/06/2020 08:50,735.88,20.1,108.11,135.47,6.01
03/06/2020 08:55,729.63,37.86,110.34,135.47,6.02
03/06/2020 08:55,729.63,37.86,110.34,135.47,6.02
03/06/2020 09:00,688.15,51.6,110.34,135.47,5.85
03/06/2020 09:00,688.15,51.6,110.34,135.47,5.85
03/06/2020 09:05,678.03,63.37,109.17,135.47,5.85
03/06/2020 09:05,678.03,63.37,109.17,135.47,5.85
03/06/2020 09:10,675.51,73.69,110.26,135.47,5.87
03/06/2020 09:10,675.51,73.69,110.26,135.47,5.87
03/06/2020 09:15,680.57,85.65,109.82,135.47,5.92
03/06/2020 09:15,680.57,85.65,109.82,135.47,5.92
03/06/2020 09:20,670.35,97.49,110.93,135.47,5.88
03/06/2020 09:20,670.35,97.49,110.93,135.47,5.88
03/06/2020 09:25,663.15,108.75,109.91,135.47,5.9
03/06/2020 09:25,663.15,108.75,109.91,135.47,5.9
03/06/2020 09:30,656.52,120.66,109.91,142.84,5.93
03/06/2020 09:30,656.52,120.66,109.91,142.84,5.93
03/06/2020 09:35,647.44,130.37,109.91,142.84,5.92
03/06/2020 09:35,647.44,130.37,109.91,142.84,5.92
03/06/2020 09:40,631.24,140.34,109.91,142.84,5.86
03/06/2020 09:40,631.24,140.34,109.91,142.84,5.86
03/06/2020 09:45,629.14,148.32,109.91,142.84,5.87
03/06/2020 09:45,629.14,148.32,109.91,142.84,5.87
03/06/2020 09:50,608.88,155.1,110.99,142.84,5.8
03/06/2020 09:50,608.88,155.1,110.99,142.84,5.8
03/06/2020 09:55,611.88,161.59,109.83,142.84,5.8100000000000005
03/06/2020 09:55,611.88,161.59,109.83,142.84,5.8100000000000005
03/06/2020 10:00,606.21,166.31,110.9,142.84,5.85
03/06/2020 10:00,606.21,166.31,110.9,142.84,5.85
03/06/2020 10:05,603.29,174.93,109.7,142.84,5.84
03/06/2020 10:05,603.29,174.93,109.7,142.84,5.84
03/06/2020 10:10,588.26,178.87,110.79,142.84,5.79
03/06/2020 10:10,588.26,178.87,110.79,142.84,5.79
03/06/2020 10:15,566.45,191.5,109.52,142.84,5.71
03/06/2020 10:15,566.45,191.5,109.52,142.84,5.71
03/06/2020 10:20,568.68,194.04,110.94,142.84,5.76
03/06/2020 10:20,568.68,194.04,110.94,142.84,5.76
03/06/2020 10:25,563.55,190.49,110.84,142.84,5.67
03/06/2020 10:25,563.55,190.49,110.84,142.84,5.67
03/06/2020 10:30,550.02,194.77,109.83,142.84,5.63
03/06/2020 10:30,550.02,194.77,109.83,142.84,5.63
03/06/2020 10:35,541.8,201.64,109.83,142.84,5.59
03/06/2020 10:35,541.8,201.64,109.83,142.84,5.59
03/06/2020 10:40,545.64,192.49,108.79,142.84,5.5600000000000005
03/06/2020 10:40,545.64,192.49,108.79,142.84,5.5600000000000005
03/06/2020 10:45,583.45,190.34,109.06,142.84,5.74
03/06/2020 10:45,583.45,190.34,109.06,142.84,5.74
03/06/2020 10:50,578.23,192.65,109.06,142.84,5.73
03/06/2020 10:50,578.23,192.65,109.06,142.84,5.73
03/06/2020 10:55,607.31,193.71,109.09,142.84,5.91
03/06/2020 10:55,607.31,193.71,109.09,142.84,5.91
03/06/2020 11:00,593.45,195.16,108.73,142.84,5.84
03/06/2020 11:00,593.45,195.16,108.73,142.84,5.84
03/06/2020 11:05,598.13,194.19,105.44,142.84,5.87
03/06/2020 11:05,598.13,194.19,105.44,142.84,5.87
03/06/2020 11:10,595.86,194.8,101.79,142.84,5.85
03/06/2020 11:10,595.86,194.8,101.79,142.84,5.85
03/06/2020 11:15,614.46,190.93,101.79,142.84,5.94
03/06/2020 11:15,614.46,190.93,101.79,142.84,5.94
03/06/2020 11:20,629.14,190.93,100.95,142.84,6.03
03/06/2020 11:20,629.14,190.93,100.95,142.84,6.03
03/06/2020 11:25,638.63,190.93,100.95,142.84,6.04
03/06/2020 11:25,638.63,190.93,100.95,142.84,6.04
03/06/2020 11:30,646.08,191.94,102.13,142.84,6.12
03/06/2020 11:30,646.08,191.94,102.13,142.84,6.12
03/06/2020 11:35,651.0,191.94,101.03,142.84,6.12
03/06/2020 11:35,651.0,191.94,101.03,142.84,6.12
03/06/2020 11:40,630.67,191.94,101.03,142.84,6.03
03/06/2020 11:40,630.67,191.94,101.03,142.84,6.03
03/06/2020 11:45,600.52,189.84,102.06,142.84,5.83
03/06/2020 11:45,600.52,189.84,102.06,142.84,5.83
03/06/2020 11:50,611.86,189.84,101.32,141.68,5.9
03/06/2020 11:50,611.86,189.84,101.32,141.68,5.9
03/06/2020 11:55,596.8,188.81,100.28,141.68,5.83
03/06/2020 11:55,596.8,188.81,100.28,141.68,5.83
03/06/2020 12:00,583.24,187.81,102.87,141.68,5.76
03/06/2020 12:00,583.24,187.81,102.87,141.68,5.76
03/06/2020 12:05,589.89,190.02,102.7,142.03,5.85
03/06/2020 12:05,589.89,190.02,102.7,142.03,5.85
03/06/2020 12:10,578.05,191.05,103.92,142.03,5.8
03/06/2020 12:10,578.05,191.05,103.92,142.03,5.8
03/06/2020 12:15,566.92,188.98,103.92,142.03,5.75
03/06/2020 12:15,566.92,188.98,103.92,142.03,5.75
03/06/2020 12:20,577.57,188.98,103.92,142.03,5.82
03/06/2020 12:20,577.57,188.98,103.92,142.03,5.82
03/06/2020 12:25,600.59,188.98,103.92,142.03,5.95
03/06/2020 12:25,600.59,188.98,103.92,142.03,5.95
03/06/2020 12:30,591.91,189.98,103.92,142.03,5.89
03/06/2020 12:30,591.91,189.98,103.92,142.03,5.89
03/06/2020 12:35,604.1,193.15,103.92,142.03,6.0
03/06/2020 12:35,604.1,193.15,103.92,142.03,6.0
03/06/2020 12:40,614.01,192.06,105.11,142.03,6.07
03/06/2020 12:40,614.01,192.06,105.11,142.03,6.07
03/06/2020 12:45,623.24,194.12,106.29,142.03,6.12
03/06/2020 12:45,623.24,194.12,106.29,142.03,6.12
03/06/2020 12:50,625.72,193.1,109.46,142.03,6.16
03/06/2020 12:50,625.72,193.1,109.46,142.03,6.16
03/06/2020 12:55,643.91,194.13,110.47,142.03,6.26
03/06/2020 12:55,643.91,194.13,110.47,142.03,6.26
03/06/2020 13:00,664.1,198.94,109.46,142.03,6.42
03/06/2020 13:00,664.1,198.94,109.46,142.03,6.42
03/06/2020 13:05,685.6,202.32,109.46,142.03,6.55
03/06/2020 13:05,685.6,202.32,109.46,142.03,6.55
03/06/2020 13:10,715.08,204.54,110.62,142.03,6.77
03/06/2020 13:10,715.08,204.54,110.62,142.03,6.77
03/06/2020 13:15,741.66,202.4,109.6,142.03,6.92
03/06/2020 13:15,741.66,202.4,109.6,142.03,6.92
03/06/2020 13:20,768.03,206.72,109.6,142.03,7.1
03/06/2020 13:20,768.03,206.72,109.6,142.03,7.1
03/06/2020 13:25,798.37,205.67,109.6,142.03,7.32
03/06/2020 13:25,798.37,205.67,109.6,142.03,7.32
03/06/2020 13:30,805.56,205.8,110.0,142.03,7.4
03/06/2020 13:30,805.56,205.8,110.0,142.03,7.4
03/06/2020 13:35,847.59,204.8,110.0,142.03,7.6
03/06/2020 13:35,847.59,204.8,110.0,142.03,7.6
03/06/2020 13:40,857.98,205.93,109.25,141.86,7.71
03/06/2020 13:40,857.98,205.93,109.25,141.86,7.71
03/06/2020 13:45,894.58,202.63,107.82,141.86,7.91
03/06/2020 13:45,894.58,202.63,107.82,141.86,7.91
03/06/2020 13:50,895.06,200.68,108.6,141.86,7.91
03/06/2020 13:50,895.06,200.68,108.6,141.86,7.91
03/06/2020 13:55,912.36,205.64,108.6,141.86,8.06
03/06/2020 13:55,912.36,205.64,108.6,141.86,8.06
03/06/2020 14:00,933.87,187.42,108.6,141.9,8.1
03/06/2020 14:00,933.87,187.42,108.6,141.9,8.1
03/06/2020 14:05,957.15,195.54,108.6,141.9,8.3
03/06/2020 14:05,957.15,195.54,108.6,141.9,8.3
03/06/2020 14:10,982.49,191.86,108.6,142.91,8.44
03/06/2020 14:10,982.49,191.86,108.6,142.91,8.44
03/06/2020 14:15,990.66,196.85,108.64,141.77,8.54
03/06/2020 14:15,990.66,196.85,108.64,141.77,8.54
03/06/2020 14:20,955.27,187.66,110.22,141.77,8.34
03/06/2020 14:20,955.27,187.66,110.22,141.77,8.34
03/06/2020 14:25,947.85,176.42,109.2,141.77,8.23
03/06/2020 14:25,947.85,176.42,109.2,141.77,8.23
03/06/2020 14:30,946.3,183.64,109.2,142.82,8.3
03/06/2020 14:30,946.3,183.64,109.2,142.82,8.3
03/06/2020 14:35,953.0,189.39,109.66,142.82,8.43
03/06/2020 14:35,953.0,189.39,109.66,142.82,8.43
03/06/2020 14:40,944.97,186.66,109.66,142.82,8.41
03/06/2020 14:40,944.97,186.66,109.66,142.82,8.41
03/06/2020 14:45,954.83,189.09,110.72,142.82,8.47
03/06/2020 14:45,954.83,189.09,110.72,142.82,8.47
03/06/2020 14:50,955.22,180.48,109.91,142.82,8.41
03/06/2020 14:50,955.22,180.48,109.91,142.82,8.41
03/06/2020 14:55,968.25,183.9,109.91,142.82,8.52
03/06/2020 14:55,968.25,183.9,109.91,142.82,8.52
03/06/2020 15:00,954.31,175.65,109.91,142.82,8.42
03/06/2020 15:00,954.31,175.65,109.91,142.82,8.42
03/06/2020 15:05,974.06,175.68,109.91,142.82,8.51
03/06/2020 15:05,974.06,175.68,109.91,142.82,8.51
03/06/2020 15:10,987.91,171.42,109.91,142.82,8.57
03/06/2020 15:10,987.91,171.42,109.91,142.82,8.57
03/06/2020 15:15,985.4,172.56,109.91,142.82,8.55
03/06/2020 15:15,985.4,172.56,109.91,142.82,8.55
03/06/2020 15:20,992.09,169.5,109.91,142.82,8.61
03/06/2020 15:20,992.09,169.5,109.91,142.82,8.61
03/06/2020 15:25,993.45,145.95,110.63,142.82,8.51
03/06/2020 15:25,993.45,145.95,110.63,142.82,8.51
03/06/2020 15:30,969.45,156.6,109.35,142.82,8.43
03/06/2020 15:30,969.45,156.6,109.35,142.82,8.43
03/06/2020 15:35,957.94,146.73,110.09,142.82,8.29
03/06/2020 15:35,957.94,146.73,110.09,142.82,8.29
03/06/2020 15:40,960.41,136.33,110.09,141.81,8.3
03/06/2020 15:40,960.41,136.33,110.09,141.81,8.3
03/06/2020 15:45,959.29,140.64,110.31,141.81,8.3
03/06/2020 15:45,959.29,140.64,110.31,141.81,8.3
03/06/2020 15:50,972.33,130.14,110.6,141.81,8.32
03/06/2020 15:50,972.33,130.14,110.6,141.81,8.32
03/06/2020 15:55,969.26,130.01,109.58,141.81,8.26
03/06/2020 15:55,969.26,130.01,109.58,141.81,8.26
03/06/2020 16:00,980.23,107.34,109.58,142.87,8.22
03/06/2020 16:00,980.23,107.34,109.58,142.87,8.22
03/06/2020 16:05,977.89,131.41,109.58,142.87,8.33
03/06/2020 16:05,977.89,131.41,109.58,142.87,8.33
03/06/2020 16:10,973.49,103.7,109.58,142.87,8.16
03/06/2020 16:10,973.49,103.7,109.58,142.87,8.16
03/06/2020 16:15,983.82,107.6,109.58,142.87,8.2
03/06/2020 16:15,983.82,107.6,109.58,142.87,8.2
03/06/2020 16:20,969.36,99.62,108.45,142.87,8.05
03/06/2020 16:20,969.36,99.62,108.45,142.87,8.05
03/06/2020 16:25,980.19,97.29,108.45,142.87,8.1
03/06/2020 16:25,980.19,97.29,108.45,142.87,8.1
03/06/2020 16:30,980.45,99.26,107.85,142.87,8.09
03/06/2020 16:30,980.45,99.26,107.85,142.87,8.09
03/06/2020 16:35,964.5,76.97,108.89,142.87,7.88
03/06/2020 16:35,964.5,76.97,108.89,142.87,7.88
03/06/2020 16:40,960.41,75.81,108.89,142.87,7.83
03/06/2020 16:40,960.41,75.81,108.89,142.87,7.83
03/06/2020 16:45,970.24,74.52,108.87,142.87,7.89
03/06/2020 16:45,970.24,74.52,108.87,142.87,7.89
03/06/2020 16:50,960.99,70.87,108.49,142.87,7.79
03/06/2020 16:50,960.99,70.87,108.49,142.87,7.79
03/06/2020 16:55,966.34,70.84,106.83,142.87,7.8100000000000005
03/06/2020 16:55,966.34,70.84,106.83,142.87,7.8100000000000005
03/06/2020 17:00,976.58,74.44,106.75,142.87,7.84
03/06/2020 17:00,976.58,74.44,106.75,142.87,7.84
03/06/2020 17:05,969.54,65.76,106.75,142.87,7.74
03/06/2020 17:05,969.54,65.76,106.75,142.87,7.74
03/06/2020 17:10,975.35,56.17,107.89,142.87,7.75
03/06/2020 17:10,975.35,56.17,107.89,142.87,7.75
03/06/2020 17:15,986.67,44.97,107.89,142.87,7.71
03/06/2020 17:15,986.67,44.97,107.89,142.87,7.71
03/06/2020 17:20,987.23,38.32,107.89,142.87,7.62
03/06/2020 17:20,987.23,38.32,107.89,142.87,7.62
03/06/2020 17:25,992.29,34.79,108.96,142.87,7.63
03/06/2020 17:25,992.29,34.79,108.96,142.87,7.63
03/06/2020 17:30,1001.93,35.75,108.9,142.87,7.68
03/06/2020 17:30,1001.93,35.75,108.9,142.87,7.68
03/06/2020 17:35,1002.63,32.63,108.96,142.87,7.63
03/06/2020 17:35,1002.63,32.63,108.96,142.87,7.63
03/06/2020 17:40,986.12,24.93,108.96,142.87,7.47
03/06/2020 17:40,986.12,24.93,108.96,142.87,7.47
03/06/2020 17:45,996.94,21.73,108.96,142.87,7.47
03/06/2020 17:45,996.94,21.73,108.96,142.87,7.47
03/06/2020 17:50,998.14,18.45,108.96,142.87,7.43
03/06/2020 17:50,998.14,18.45,108.96,142.87,7.43
03/06/2020 17:55,993.69,14.46,108.96,142.87,7.31
03/06/2020 17:55,993.69,14.46,108.96,142.87,7.31
03/06/2020 18:00,996.0,13.44,108.96,142.87,7.2
03/06/2020 18:00,996.0,13.44,108.96,142.87,7.2
03/06/2020 18:05,991.3,9.07,108.96,142.87,7.01
03/06/2020 18:05,991.3,9.07,108.96,142.87,7.01
03/06/2020 18:10,990.88,4.91,104.76,142.87,6.87
03/06/2020 18:10,990.88,4.91,104.76,142.87,6.87
03/06/2020 18:15,986.58,3.86,102.42,142.87,6.76
03/06/2020 18:15,986.58,3.86,102.42,142.87,6.76
03/06/2020 18:20,987.39,1.76,104.6,142.87,6.66
03/06/2020 18:20,987.39,1.76,104.6,142.87,6.66
03/06/2020 18:25,984.51,0.74,102.35,142.87,6.54
03/06/2020 18:25,984.51,0.74,102.35,142.87,6.54
03/06/2020 18:30,978.86,0.0,100.13,142.87,6.42
03/06/2020 18:30,978.86,0.0,100.13,142.87,6.42
03/06/2020 18:35,975.95,0.0,101.52,142.87,6.38
03/06/2020 18:35,975.95,0.0,101.52,142.87,6.38
03/06/2020 18:40,970.98,0.0,101.52,142.87,6.28
03/06/2020 18:40,970.98,0.0,101.52,142.87,6.28
03/06/2020 18:45,972.29,0.0,104.23,142.87,6.28
03/06/2020 18:45,972.29,0.0,104.23,142.87,6.28
03/06/2020 18:50,981.87,0.0,103.46,142.87,6.32
03/06/2020 18:50,981.87,0.0,103.46,142.87,6.32
03/06/2020 18:55,909.87,0.0,103.77,142.87,5.92
03/06/2020 18:55,909.87,0.0,103.77,142.87,5.92
03/06/2020 19:00,935.26,0.0,104.38,142.87,6.01
03/06/2020 19:00,935.26,0.0,104.38,142.87,6.01
03/06/2020 19:05,992.83,0.0,104.41,142.87,6.28
03/06/2020 19:05,992.83,0.0,104.41,142.87,6.28
03/06/2020 19:10,984.68,0.0,106.93,142.87,6.25
03/06/2020 19:10,984.68,0.0,106.93,142.87,6.25
03/06/2020 19:15,983.48,0.0,107.36,142.87,6.22
03/06/2020 19:15,983.48,0.0,107.36,142.87,6.22
03/06/2020 19:20,974.83,0.0,107.09,142.87,6.16
03/06/2020 19:20,974.83,0.0,107.09,142.87,6.16
03/06/2020 19:25,962.99,0.0,107.09,142.87,6.07
03/06/2020 19:25,962.99,0.0,107.09,142.87,6.07
03/06/2020 19:30,963.82,0.0,109.28,142.87,6.06
03/06/2020 19:30,963.82,0.0,109.28,142.87,6.06
03/06/2020 19:35,970.11,0.0,108.15,142.87,6.07
03/06/2020 19:35,970.11,0.0,108.15,142.87,6.07
03/06/2020 19:40,972.75,0.0,109.19,143.9,6.1
03/06/2020 19:40,972.75,0.0,109.19,143.9,6.1
03/06/2020 19:45,979.46,0.0,106.93,142.86,6.11
03/06/2020 19:45,979.46,0.0,106.93,142.86,6.11
03/06/2020 19:50,993.57,0.0,108.32,142.86,6.17
03/06/2020 19:50,993.57,0.0,108.32,142.86,6.17
03/06/2020 19:55,1020.65,0.0,106.9,142.86,6.28
03/06/2020 19:55,1020.65,0.0,106.9,142.86,6.28
03/06/2020 20:00,1030.74,0.0,108.92,142.86,6.34
03/06/2020 20:00,1030.74,0.0,108.92,142.86,6.34
03/06/2020 20:05,1036.35,0.0,110.23,142.86,6.35
03/06/2020 20:05,1036.35,0.0,110.23,142.86,6.35
03/06/2020 20:10,1050.44,0.0,109.2,142.86,6.4
03/06/2020 20:10,1050.44,0.0,109.2,142.86,6.4
03/06/2020 20:15,1055.7,0.0,108.02,142.86,6.39
03/06/2020 20:15,1055.7,0.0,108.02,142.86,6.39
03/06/2020 20:20,1059.22,0.0,109.08,142.86,6.4
03/06/2020 20:20,1059.22,0.0,109.08,142.86,6.4
03/06/2020 20:25,1071.26,0.0,108.0,142.86,6.45
03/06/2020 20:25,1071.26,0.0,108.0,142.86,6.45
03/06/2020 20:30,1080.72,0.0,106.97,142.86,6.48
03/06/2020 20:30,1080.72,0.0,106.97,142.86,6.48
03/06/2020 20:35,1091.18,0.0,102.76,142.86,6.52
03/06/2020 20:35,1091.18,0.0,102.76,142.86,6.52
03/06/2020 20:40,1095.4,0.0,103.87,142.86,6.55
03/06/2020 20:40,1095.4,0.0,103.87,142.86,6.55
03/06/2020 20:45,1103.11,0.0,97.11,142.86,6.54
03/06/2020 20:45,1103.11,0.0,97.11,142.86,6.54
03/06/2020 20:50,1101.58,0.0,103.07,143.86,6.57
03/06/2020 20:50,1101.58,0.0,103.07,143.86,6.57
03/06/2020 20:55,1104.32,0.0,99.46,142.8,6.6
03/06/2020 20:55,1104.32,0.0,99.46,142.8,6.6
03/06/2020 21:00,1106.06,0.0,96.1,142.8,6.59
03/06/2020 21:00,1106.06,0.0,96.1,142.8,6.59
03/06/2020 21:05,1110.05,0.0,98.05,142.8,6.63
03/06/2020 21:05,1110.05,0.0,98.05,142.8,6.63
03/06/2020 21:10,1100.79,0.0,96.9,142.8,6.57
03/06/2020 21:10,1100.79,0.0,96.9,142.8,6.57
03/06/2020 21:15,1079.58,0.0,96.9,142.8,6.48
03/06/2020 21:15,1079.58,0.0,96.9,142.8,6.48
03/06/2020 21:20,1101.21,0.0,98.22,142.8,6.58
03/06/2020 21:20,1101.21,0.0,98.22,142.8,6.58
03/06/2020 21:25,1125.46,0.0,98.22,142.8,6.69
03/06/2020 21:25,1125.46,0.0,98.22,142.8,6.69
03/06/2020 21:30,1119.67,0.0,97.19,142.8,6.69
03/06/2020 21:30,1119.67,0.0,97.19,142.8,6.69
03/06/2020 21:35,1120.54,0.0,98.29,142.8,6.73
03/06/2020 21:35,1120.54,0.0,98.29,142.8,6.73
03/06/2020 21:40,1117.21,0.0,98.29,142.8,6.73
03/06/2020 21:40,1117.21,0.0,98.29,142.8,6.73
03/06/2020 21:45,1101.38,0.0,98.29,142.8,6.69
03/06/2020 21:45,1101.38,0.0,98.29,142.8,6.69
03/06/2020 21:50,1105.47,0.0,98.29,142.8,6.74
03/06/2020 21:50,1105.47,0.0,98.29,142.8,6.74
03/06/2020 21:55,1098.7,0.0,97.21,142.8,6.76
03/06/2020 21:55,1098.7,0.0,97.21,142.8,6.76
03/06/2020 22:00,1088.02,0.0,97.21,142.8,6.73
03/06/2020 22:00,1088.02,0.0,97.21,142.8,6.73
03/06/2020 22:05,1114.12,0.0,97.46,142.8,6.9
03/06/2020 22:05,1114.12,0.0,97.46,142.8,6.9
03/06/2020 22:10,1139.93,0.0,93.34,143.99,7.04
03/06/2020 22:10,1139.93,0.0,93.34,143.99,7.04
03/06/2020 22:15,1147.6,0.0,93.34,142.96,7.09
03/06/2020 22:15,1147.6,0.0,93.34,142.96,7.09
03/06/2020 22:20,1164.49,0.0,94.56,142.96,7.22
03/06/2020 22:20,1164.49,0.0,94.56,142.96,7.22
03/06/2020 22:25,1146.73,0.0,90.82,142.96,7.14
03/06/2020 22:25,1146.73,0.0,90.82,142.96,7.14
03/06/2020 22:30,1155.39,0.0,90.78,142.96,7.21
03/06/2020 22:30,1155.39,0.0,90.78,142.96,7.21
03/06/2020 22:35,1132.68,0.0,90.87,142.96,7.12
03/06/2020 22:35,1132.68,0.0,90.87,142.96,7.12
03/06/2020 22:40,1122.21,0.0,90.87,142.96,7.11
03/06/2020 22:40,1122.21,0.0,90.87,142.96,7.11
03/06/2020 22:45,1118.36,0.0,91.39,142.96,7.17
03/06/2020 22:45,1118.36,0.0,91.39,142.96,7.17
03/06/2020 22:50,1123.66,0.0,92.47,142.96,7.27
03/06/2020 22:50,1123.66,0.0,92.47,142.96,7.27
03/06/2020 22:55,1145.59,0.0,90.13,142.96,7.44
03/06/2020 22:55,1145.59,0.0,90.13,142.96,7.44
03/06/2020 23:00,1151.17,0.0,91.29,142.96,7.51
03/06/2020 23:00,1151.17,0.0,91.29,142.96,7.51
03/06/2020 23:05,1163.95,0.0,91.29,143.99,7.61
03/06/2020 23:05,1163.95,0.0,91.29,143.99,7.61
03/06/2020 23:10,1183.1,0.0,91.29,136.1,7.74
03/06/2020 23:10,1183.1,0.0,91.29,136.1,7.74
03/06/2020 23:15,1180.0,0.0,91.29,136.1,7.74
03/06/2020 23:15,1180.0,0.0,91.29,136.1,7.74
03/06/2020 23:20,1226.56,0.0,91.29,136.1,8.03
03/06/2020 23:20,1226.56,0.0,91.29,136.1,8.03
03/06/2020 23:25,1245.23,0.0,91.36,136.1,8.19
03/06/2020 23:25,1245.23,0.0,91.36,136.1,8.19
03/06/2020 23:30,1240.07,0.0,91.36,136.1,8.25
03/06/2020 23:30,1240.07,0.0,91.36,136.1,8.25
03/06/2020 23:35,1231.98,0.0,91.32,136.1,8.23
03/06/2020 23:35,1231.98,0.0,91.32,136.1,8.23
03/06/2020 23:40,1226.58,0.0,91.32,136.1,8.29
03/06/2020 23:40,1226.58,0.0,91.32,136.1,8.29
03/06/2020 23:45,1230.26,0.0,93.49,136.1,8.4
03/06/2020 23:45,1230.26,0.0,93.49,136.1,8.4
03/06/2020 23:50,1263.17,0.0,93.49,136.1,8.63
03/06/2020 23:50,1263.17,0.0,93.49,136.1,8.63
03/06/2020 23:55,1297.67,0.0,95.12,136.1,8.93
03/06/2020 23:55,1297.67,0.0,95.12,136.1,8.93
04/06/2020 00:00,1298.81,0.0,95.43,136.1,9.02
04/06/2020 00:00,1298.81,0.0,95.43,136.1,9.02
04/06/2020 00:05,1288.75,0.0,95.43,136.1,9.03
04/06/2020 00:05,1288.75,0.0,95.43,136.1,9.03
04/06/2020 00:10,1284.07,0.0,100.03,136.1,9.13
04/06/2020 00:10,1284.07,0.0,100.03,136.1,9.13
04/06/2020 00:15,1270.28,0.0,98.73,136.1,9.09
04/06/2020 00:15,1270.28,0.0,98.73,136.1,9.09
04/06/2020 00:20,1263.36,0.0,97.6,136.1,9.1
04/06/2020 00:20,1263.36,0.0,97.6,136.1,9.1
04/06/2020 00:25,1256.56,0.0,97.6,136.1,9.11
04/06/2020 00:25,1256.56,0.0,97.6,136.1,9.11
04/06/2020 00:30,1265.66,0.0,100.94,136.1,9.25
04/06/2020 00:30,1265.66,0.0,100.94,136.1,9.25
04/06/2020 00:35,1268.65,0.0,100.94,136.1,9.35
04/06/2020 00:35,1268.65,0.0,100.94,136.1,9.35
04/06/2020 00:40,1240.69,0.0,100.94,136.1,9.33
04/06/2020 00:40,1240.69,0.0,100.94,136.1,9.33
04/06/2020 00:45,1238.05,0.0,99.76,136.1,9.37
04/06/2020 00:45,1238.05,0.0,99.76,136.1,9.37
04/06/2020 00:50,1236.36,0.0,99.76,136.1,9.43
04/06/2020 00:50,1236.36,0.0,99.76,136.1,9.43
04/06/2020 00:55,1219.76,0.0,100.81,136.1,9.37
04/06/2020 00:55,1219.76,0.0,100.81,136.1,9.37
04/06/2020 01:00,1229.24,0.0,100.81,136.1,9.48
